Date,Open,High,Low,Close,Adj Close,Volume
2015-04-02,41.500000,41.500000,39.750000,40.000000,34.547421,15193400
2015-04-03,40.000000,40.500000,39.750000,40.250000,34.763336,3746500
2015-04-07,41.000000,42.500000,40.750000,42.000000,36.274792,26394800
2015-04-08,42.000000,42.500000,41.500000,42.000000,36.274792,21547900
2015-04-09,42.000000,42.500000,41.500000,42.250000,36.490715,21746600
2015-04-10,42.250000,42.750000,42.000000,42.750000,36.922554,14841900
2015-04-16,43.000000,43.000000,42.250000,42.750000,36.922554,29753900
2015-04-17,42.750000,42.750000,42.000000,42.000000,36.274792,9452600
2015-04-20,42.250000,42.750000,41.750000,42.500000,36.706631,9594400
2015-04-21,42.500000,43.000000,42.000000,42.750000,36.922554,20409100
2015-04-22,42.500000,42.750000,42.250000,42.250000,36.490715,12615400
2015-04-23,42.500000,43.500000,42.250000,43.250000,37.354401,33602600
2015-04-24,43.500000,44.750000,43.500000,44.000000,38.002163,39177300
2015-04-27,43.750000,43.750000,43.250000,43.250000,37.354401,11625000
2015-04-28,43.250000,43.250000,42.500000,42.750000,36.922554,11522400
2015-04-29,41.750000,42.500000,41.500000,41.750000,36.746525,31070300
2015-04-30,41.250000,42.250000,40.750000,42.000000,36.966568,19000800
2015-05-04,42.000000,42.000000,42.000000,42.000000,36.966568,0
2015-05-06,42.250000,42.250000,41.500000,42.250000,37.186604,24201100
2015-05-07,42.250000,42.500000,41.500000,41.750000,36.746525,14493700
2015-05-08,42.000000,43.000000,42.000000,42.750000,37.626686,18035000
2015-05-11,42.750000,43.250000,42.500000,43.000000,37.846725,11164000
2015-05-12,43.000000,43.000000,41.750000,42.500000,37.406643,18793600
2015-05-13,44.750000,45.250000,44.250000,44.500000,39.166958,81575900
2015-05-14,44.750000,45.250000,44.500000,44.750000,39.386997,30878500
2015-05-15,45.000000,46.250000,45.000000,46.000000,40.487190,30166900
2015-05-18,46.000000,46.000000,45.000000,45.500000,40.047119,6004300
2015-05-19,45.500000,45.750000,45.250000,45.500000,40.047119,11711200
2015-05-20,47.000000,48.500000,46.750000,46.750000,41.147312,56896800
2015-05-21,47.000000,48.000000,46.750000,47.000000,41.367355,15495600
2015-05-22,47.750000,48.500000,47.250000,47.250000,41.587387,29710200
2015-05-25,47.000000,47.000000,45.750000,46.250000,40.707233,10653600
2015-05-26,45.750000,46.750000,45.750000,45.750000,40.267155,9488900
2015-05-27,45.750000,46.250000,45.250000,45.750000,40.267155,17370100
2015-05-28,45.750000,46.000000,44.750000,45.750000,40.267155,21603300
2015-05-29,45.500000,46.250000,45.500000,45.750000,40.267155,15779700
2015-06-02,45.250000,45.750000,44.500000,44.750000,39.386997,18891400
2015-06-03,44.750000,45.250000,44.750000,45.000000,39.607037,9503900
2015-06-04,45.000000,46.250000,44.500000,46.250000,40.707233,11414300
2015-06-05,46.250000,46.500000,45.750000,46.000000,40.487190,8607600
2015-06-08,45.750000,46.000000,45.250000,46.000000,40.487190,7705000
2015-06-09,46.000000,46.250000,45.500000,45.500000,40.047119,9941300
2015-06-10,45.500000,46.250000,45.500000,46.000000,40.487190,7980000
2015-06-11,46.500000,47.000000,46.250000,47.000000,41.367355,15396200
2015-06-12,47.000000,48.000000,46.750000,46.750000,41.147312,20664700
2015-06-15,46.750000,46.750000,46.000000,46.250000,40.707233,7417700
2015-06-16,46.000000,46.500000,45.750000,46.250000,40.707233,6414200
2015-06-17,46.250000,47.000000,45.750000,46.500000,40.927273,11440800
2015-06-18,46.500000,46.750000,46.000000,46.250000,40.707233,3182700
2015-06-19,46.000000,46.250000,45.000000,45.000000,39.607037,16088200
2015-06-22,45.000000,46.750000,45.000000,46.250000,40.707233,6328600
2015-06-23,46.500000,46.750000,45.750000,45.750000,40.267155,9609400
2015-06-24,46.000000,46.250000,45.750000,46.000000,40.487190,9738000
2015-06-25,46.000000,46.250000,45.750000,45.750000,40.267155,12260700
2015-06-26,46.000000,46.250000,45.750000,46.000000,40.487190,4893300
2015-06-29,45.250000,46.000000,45.250000,46.000000,40.487190,12897000
2015-06-30,45.750000,46.500000,45.500000,46.250000,40.707233,16651200
2015-07-02,45.750000,46.750000,45.500000,46.750000,41.147312,14057100
2015-07-03,46.500000,46.750000,46.000000,46.000000,40.487190,5834100
2015-07-06,45.750000,46.250000,45.500000,45.750000,40.267155,6168500
2015-07-07,45.750000,46.000000,45.000000,45.750000,40.267155,11843500
2015-07-08,45.250000,46.000000,45.000000,45.500000,40.047119,12430500
2015-07-09,45.250000,46.000000,45.000000,45.750000,40.267155,5785100
2015-07-10,46.500000,46.500000,46.000000,46.500000,40.927273,8743800
2015-07-13,46.500000,46.500000,46.000000,46.500000,40.927273,3559500
2015-07-14,46.250000,46.750000,46.250000,46.250000,40.707233,7888500
2015-07-15,46.250000,47.000000,46.250000,46.750000,41.147312,9153500
2015-07-16,46.500000,46.750000,46.250000,46.750000,41.147312,10378700
2015-07-17,46.750000,46.750000,46.250000,46.250000,40.707233,2777500
2015-07-20,46.250000,46.500000,45.500000,45.750000,40.267155,5443600
2015-07-21,45.750000,46.000000,45.500000,45.750000,40.267155,5607500
2015-07-22,45.500000,46.250000,45.250000,46.000000,40.487190,8946700
2015-07-23,46.000000,46.750000,46.000000,46.500000,40.927273,9880000
2015-07-24,46.250000,46.500000,46.000000,46.500000,40.927273,5987200
2015-07-27,46.250000,46.750000,45.750000,45.750000,40.267155,12768400
2015-07-28,46.000000,46.250000,45.000000,45.250000,39.827072,14948300
2015-07-29,45.750000,47.250000,45.250000,47.000000,41.367355,20759100
2015-07-31,47.750000,48.500000,47.500000,48.000000,42.247501,40427300
2015-08-03,47.500000,48.750000,47.500000,47.750000,42.027462,20891100
2015-08-04,48.000000,48.000000,47.500000,47.750000,42.027462,11753000
2015-08-05,48.000000,49.250000,48.000000,48.750000,42.907619,24274900
2015-08-06,49.000000,49.000000,48.250000,48.750000,42.907619,14586000
2015-08-07,48.500000,48.750000,48.250000,48.250000,42.467545,8533100
2015-08-10,48.250000,48.250000,47.750000,48.250000,42.467545,10127000
2015-08-11,48.750000,50.000000,48.500000,49.750000,43.787773,27985600
2015-08-13,50.000000,50.500000,49.250000,50.500000,44.447891,23763800
2015-08-14,50.500000,50.750000,49.750000,50.500000,44.447891,13910000
2015-08-17,50.500000,51.250000,50.000000,50.250000,44.227852,18113300
2015-08-18,48.500000,49.250000,48.000000,49.250000,43.347698,44803000
2015-08-19,49.000000,49.500000,48.250000,48.500000,42.687584,19271100
2015-08-20,48.250000,48.500000,47.750000,48.000000,42.247501,17909300
2015-08-21,47.750000,48.000000,47.250000,47.500000,41.807423,14628800
2015-08-24,46.250000,47.000000,45.250000,46.500000,40.927273,28499000
2015-08-25,47.500000,48.000000,46.500000,47.500000,41.807423,21607300
2015-08-26,47.000000,47.750000,46.750000,47.000000,41.367355,24201500
2015-08-27,47.750000,49.500000,47.250000,49.250000,43.347698,34110800
2015-08-28,49.250000,49.750000,48.750000,49.750000,43.787773,8936300
2015-08-31,49.000000,51.000000,49.000000,51.000000,44.887974,22178200
2015-09-01,50.750000,51.000000,49.750000,50.500000,44.447891,21718400
2015-09-02,50.750000,51.750000,50.250000,51.250000,45.108013,22907100
2015-09-03,51.250000,51.250000,50.250000,50.250000,44.227852,16314600
2015-09-04,50.000000,50.500000,49.000000,49.250000,43.347698,20152200
2015-09-07,49.250000,50.250000,49.250000,50.000000,44.007816,12754500
2015-09-08,50.000000,50.500000,49.500000,50.500000,44.447891,9700900
2015-09-09,50.750000,50.750000,49.750000,50.000000,44.007816,13042100
2015-09-10,50.000000,50.500000,49.500000,50.250000,44.227852,9430800
2015-09-11,50.250000,50.750000,49.250000,49.250000,43.347698,15170000
2015-09-14,49.250000,50.000000,49.000000,50.000000,44.007816,10854500
2015-09-15,49.500000,50.000000,49.000000,49.250000,43.347698,10287400
2015-09-16,49.500000,50.000000,49.000000,49.500000,43.567738,14395500
2015-09-17,49.750000,50.000000,49.250000,49.750000,43.787773,12961200
2015-09-18,50.000000,50.000000,49.250000,49.500000,43.567738,19341200
2015-09-21,49.250000,50.000000,49.250000,49.500000,43.567738,13325500
2015-09-22,49.750000,49.750000,49.000000,49.250000,43.347698,13174400
2015-09-23,49.000000,49.500000,48.750000,49.000000,43.127655,13418500
2015-09-24,49.000000,50.000000,49.000000,49.250000,43.347698,19429500
2015-09-25,49.250000,49.750000,48.750000,49.750000,43.787773,20931300
2015-09-28,49.000000,49.250000,48.250000,48.250000,42.467545,24602500
2015-09-29,48.250000,48.250000,47.000000,47.500000,41.807423,33089400
2015-09-30,47.500000,47.750000,47.250000,47.750000,42.027462,27786800
2015-10-01,47.750000,49.500000,47.500000,49.000000,43.127655,16955200
2015-10-02,49.250000,49.750000,48.750000,49.000000,43.127655,15072200
2015-10-05,49.500000,50.000000,49.250000,50.000000,44.007816,15532600
2015-10-06,49.750000,50.250000,49.500000,50.250000,44.227852,11704400
2015-10-07,50.000000,50.500000,49.750000,50.500000,44.447891,20544400
2015-10-08,50.250000,51.250000,50.000000,50.500000,44.447891,23917200
2015-10-09,50.750000,51.250000,50.250000,50.250000,44.227852,15653100
2015-10-12,50.250000,50.500000,49.750000,50.000000,44.007816,12766000
2015-10-13,50.250000,50.250000,49.750000,50.250000,44.227852,11201100
2015-10-14,50.000000,50.250000,49.500000,49.750000,43.787773,8957200
2015-10-15,50.000000,50.250000,49.500000,49.500000,43.567738,16453100
2015-10-16,49.500000,49.750000,49.250000,49.750000,43.787773,13328300
2015-10-19,49.500000,50.250000,49.500000,49.750000,43.787773,10076600
2015-10-20,50.000000,50.250000,49.750000,50.000000,44.007816,17497800
2015-10-21,50.250000,50.500000,49.500000,49.750000,43.787773,10398500
2015-10-22,49.500000,50.000000,49.500000,49.750000,43.787773,4947900
2015-10-26,50.000000,50.500000,49.750000,50.000000,44.007816,18648100
2015-10-27,49.750000,50.000000,49.250000,49.750000,43.787773,11082700
2015-10-28,49.500000,49.750000,49.500000,49.750000,43.787773,6191500
2015-10-29,49.500000,50.250000,49.500000,50.000000,44.007816,16591100
2015-10-30,49.750000,50.500000,49.500000,50.000000,44.007816,26945200
2015-11-02,50.000000,50.000000,49.750000,50.000000,44.007816,8418200
2015-11-03,50.250000,50.250000,49.750000,50.250000,44.227852,7554300
2015-11-04,50.000000,50.250000,49.500000,50.000000,44.007816,14068600
2015-11-05,50.000000,50.000000,49.500000,49.750000,43.787773,9831700
2015-11-06,49.750000,50.000000,49.500000,49.750000,43.787773,4803900
2015-11-09,49.500000,49.750000,49.000000,49.000000,43.127655,11031800
2015-11-10,49.000000,49.250000,48.750000,49.000000,43.127655,13010300
2015-11-11,48.750000,50.000000,48.750000,49.750000,43.787773,13111500
